Station Info:, GBS ID: 53158, Name: GBS_04R20_266135      , Type: GBS, TimeZone: -5,Latitude: 42.27972, Longitude: -71.11975, Distance from project:    6.25 mi(  10.06 km), Note: all units are listed in column headings.
Year, Month, Day, Hour, GlobHorizRad (Wh/m2), DirNormRad (Wh/m2),DiffHorizRad (Wh/m2), TotalSkyCover (tenths covered), DryBulbTemp (deg C), DewPointTemp (deg C),RelHumidty (%),Pressure (mb), WindDir (degrees), WindSpeed (m/s)
04,02,26,21,0000,0000,0000,00,  0.6,-16.3,027,1023,341,5.8
04,02,26,22,0000,0000,0000,00,  0.1,-16.2,028,1023,349,5.8
04,02,26,23,0000,0000,0000,09, -0.5,-15.9,030,1023,351,4.9
04,02,27,00,0000,0000,0000,00, -1.3,-16.0,031,1024,355,4.1
04,02,27,01,0000,0000,0000,00, -1.9,-15.4,035,1024,334,3.2
04,02,27,02,0000,0000,0000,00, -2.4,-16.0,034,1024,342,4.2
04,02,27,03,0000,0000,0000,00, -2.8,-15.1,038,1023,331,4.3
04,02,27,04,0000,0000,0000,00, -3.2,-15.3,039,1023,332,4.3
04,02,27,05,0000,0000,0000,00, -3.9,-14.9,042,1023,328,4.0
04,02,27,06,0000,0000,0000,00, -3.9,-16.3,037,1023,327,4.7
04,02,27,07,0036,0010,0026,00, -4.1,-14.9,043,1023,333,4.6
04,02,27,08,0142,0288,0063,00, -2.8,-16.2,035,1023,330,5.3
04,02,27,09,0280,0470,0080,00, -1.4,-16.9,030,1023,341,4.9
04,02,27,10,0402,0584,0087,00,  0.1,-16.6,027,1023,356,4.4
04,02,27,11,0482,0641,0090,00,  1.0,-16.9,025,1022,349,3.9
04,02,27,12,0509,0659,0091,00,  2.4,-17.0,022,1021,338,3.4
04,02,27,13,0478,0639,0090,00,  3.7,-16.3,021,1020,354,2.5
04,02,27,14,0394,0577,0087,00,  4.7,-12.1,028,1019,356,2.5
04,02,27,15,0269,0459,0079,00,  5.2, -8.9,035,1019,353,2.0
04,02,27,16,0132,0272,0061,00,  5.5, -6.7,041,1018,326,4.0
04,02,27,17,0030,0008,0022,00,  6.1,-12.1,026,1019,323,4.8
04,02,27,18,0000,0000,0000,00,  5.1,-12.6,026,1019,322,5.0
04,02,27,19,0000,0000,0000,00,  3.8,-12.2,030,1020,323,4.7
04,02,27,20,0000,0000,0000,00,  3.6,-12.1,030,1019,323,6.0
04,02,27,21,0000,0000,0000,00,  3.3,-12.9,029,1020,326,6.3
04,02,27,22,0000,0000,0000,00,  2.8,-13.1,030,1019,328,6.4
04,02,27,23,0000,0000,0000,00,  2.0,-13.4,031,1020,323,6.6
04,02,28,00,0000,0000,0000,00,  1.1,-14.3,030,1020,323,6.4
04,02,28,01,0000,0000,0000,00,  0.7,-15.0,030,1020,326,5.3
04,02,28,02,0000,0000,0000,00,  0.2,-15.2,030,1020,319,5.0
04,02,28,03,0000,0000,0000,00, -0.1,-15.4,030,1019,313,5.6
04,02,28,04,0000,0000,0000,00, -0.7,-14.7,034,1019,310,5.4
04,02,28,05,0000,0000,0000,00, -0.7,-13.6,037,1020,314,5.3
04,02,28,06,0000,0000,0000,00, -0.9,-13.3,038,1020,313,4.5
04,02,28,07,0038,0010,0028,00, -2.8,-10.3,056,1020,326,4.0
04,02,28,08,0146,0293,0064,00, -1.0,-10.1,050,1020,332,4.0
04,02,28,09,0285,0476,0080,00,  1.1, -9.9,043,1020,334,3.6
04,02,28,10,0407,0587,0087,00,  3.1, -9.6,038,1020,332,3.1
04,02,28,11,0488,0644,0091,00,  4.5, -9.5,035,1019,333,2.6
04,02,28,12,0514,0662,0091,00,  5.4, -8.7,035,1019,331,1.9
04,02,28,13,0483,0642,0090,00,  6.3, -7.1,037,1018,313,1.9
04,02,28,14,0399,0579,0087,00,  6.7, -4.1,046,1018,301,2.1
04,02,28,15,0274,0464,0079,00,  6.9, -2.6,051,1018,293,1.6
04,02,28,16,0135,0275,0062,00,  9.4, -5.0,036,1017,311,7.1
04,02,28,17,0032,0008,0024,00,  6.7, -4.2,045,1017,316,5.6
04,02,28,18,0000,0000,0000,00,  6.7, -4.0,046,1018,317,3.4
04,02,28,19,0000,0000,0000,00,  5.9, -4.0,049,1018,306,2.8
04,02,28,20,0000,0000,0000,03,  5.4, -4.7,048,1018,303,2.3
04,02,28,21,0000,0000,0000,02,  3.6, -5.2,052,1019,306,2.5
04,02,28,22,0000,0000,0000,02,  2.5, -4.6,059,1019,296,2.2
04,02,28,23,0000,0000,0000,00,  2.0, -4.0,064,1019,305,2.1
04,02,29,00,0000,0000,0000,00,  2.0, -3.5,066,1020,300,2.3
04,02,29,01,0000,0000,0000,00,  1.5, -4.3,065,1020,304,2.7
04,02,29,02,0000,0000,0000,00,  0.4, -4.7,068,1020,295,2.3
04,02,29,03,0000,0000,0000,00, -0.1, -4.4,073,1020,285,2.2
04,02,29,04,0000,0000,0000,00, -0.7, -3.9,079,1020,257,2.1
04,02,29,05,0000,0000,0000,00, -1.1, -4.2,079,1020,247,2.4
04,02,29,06,0000,0000,0000,00, -0.7, -4.5,075,1020,256,2.2
04,02,29,07,0040,0011,0029,00,  0.3, -3.3,076,1020,246,1.9
04,02,29,08,0150,0302,0065,00,  2.4, -3.2,066,1020,250,2.4
04,02,29,09,0291,0482,0080,00,  3.7, -4.0,057,1019,254,3.4
04,02,29,10,0394,0563,0084,04,  4.9, -3.6,054,1019,265,3.1
04,02,29,11,0289,0380,0053,08,  4.8, -2.7,058,1019,274,3.6
04,02,29,12,0520,0666,0092,00,  6.1, -3.6,049,1018,267,3.5
04,02,29,13,0489,0645,0091,00,  7.1, -3.9,045,1017,277,3.9
04,02,29,14,0337,0488,0073,06,  7.7, -4.1,043,1016,271,3.9
04,02,29,15,0241,0407,0069,06,  7.6, -3.7,044,1017,274,4.3
04,02,29,16,0135,0274,0061,04,  8.5, -4.7,038,1016,260,4.6
04,02,29,17,0033,0009,0024,02,  8.6, -3.7,041,1016,253,4.2
04,02,29,18,0000,0000,0000,02,  7.2, -4.0,045,1015,241,3.8
04,02,29,19,0000,0000,0000,04,  6.6, -3.7,047,1016,239,3.8
04,02,29,20,0000,0000,0000,08,  6.8, -3.9,046,1016,243,4.5
04,02,29,21,0000,0000,0000,04,  7.0, -3.5,047,1016,244,3.9
04,02,29,22,0000,0000,0000,04,  7.2, -3.7,046,1016,249,3.5
04,02,29,23,0000,0000,0000,04,  6.7, -3.0,049,1016,257,4.0
04,03,01,00,0000,0000,0000,00,  6.0, -3.0,052,1017,267,4.0
04,03,01,01,0000,0000,0000,00,  5.3, -2.5,057,1017,275,3.3
04,03,01,02,0000,0000,0000,00,  4.8, -2.4,059,1017,277,3.4
04,03,01,03,0000,0000,0000,00,  4.2, -2.3,062,1017,275,3.3
04,03,01,04,0000,0000,0000,00,  3.6, -2.4,065,1018,279,3.6
04,03,01,05,0000,0000,0000,00,  2.7, -2.5,068,1019,279,3.9
04,03,01,06,0000,0000,0000,00,  2.7, -2.3,069,1020,282,3.2
04,03,01,07,0043,0012,0030,00,  2.7, -2.0,071,1021,270,2.3
04,03,01,08,0155,0306,0065,00,  4.3, -1.5,066,1021,290,2.8
04,03,01,09,0296,0488,0081,00,  6.1, -0.7,061,1022,324,2.6
04,03,01,10,0419,0596,0088,00,  7.2, -0.7,057,1022,005,2.1
04,03,01,11,0493,0645,0090,03,  7.3, -0.9,056,1022,068,2.8
04,03,01,12,0519,0661,0090,03,  6.0, -0.1,065,1022,083,3.4
04,03,01,13,0478,0627,0088,04,  6.2,  0.5,066,1022,112,3.5
04,03,01,14,0408,0588,0087,00,  5.6,  0.8,071,1022,117,3.9
04,03,01,15,0282,0475,0080,00,  5.6,  1.3,074,1021,112,4.5
04,03,01,16,0142,0288,0063,00,  5.8,  0.8,070,1021,123,4.3
04,03,01,17,0035,0009,0026,00,  5.4,  0.5,070,1022,120,4.7
04,03,01,18,0000,0000,0000,07,  4.5,  0.5,075,1022,135,4.4
04,03,01,19,0000,0000,0000,02,  4.6,  0.2,073,1022,143,3.8
04,03,01,20,0000,0000,0000,05,  4.5,  0.1,072,1021,154,3.1
04,03,01,21,0000,0000,0000,07,  4.6, -0.1,071,1021,157,2.7
04,03,01,22,0000,0000,0000,07,  4.7, -0.8,067,1021,182,2.7
04,03,01,23,0000,0000,0000,05,  3.7, -0.7,073,1021,175,2.0
04,03,02,00,0000,0000,0000,00,  3.8,  0.0,076,1020,175,2.7
04,03,02,01,0000,0000,0000,00,  3.4,  0.3,080,1020,168,2.9
04,03,02,02,0000,0000,0000,04,  3.9,  0.1,076,1019,164,3.2
04,03,02,03,0000,0000,0000,04,  3.6,  0.3,079,1018,164,3.6
04,03,02,04,0000,0000,0000,04,  3.8,  1.0,081,1017,167,3.3
04,03,02,05,0000,0000,0000,05,  4.2,  1.6,083,1017,180,2.7
04,03,02,06,0000,0000,0000,04,  3.9,  2.0,087,1015,153,3.0
04,03,02,07,0044,0013,0031,03,  4.3,  2.4,087,1015,156,3.0
04,03,02,08,0148,0291,0061,05,  5.0,  3.1,087,1015,179,2.5
04,03,02,09,0256,0419,0069,06,  5.1,  3.5,089,1013,196,1.8
04,03,02,10,0106,0149,0022,10,  5.1,  3.8,091,1013,254,1.1
04,03,02,11,0126,0164,0023,10,  7.8,  5.4,084,1012,242,3.4
04,03,02,12,0273,0345,0047,09,  9.8,  6.1,078,1011,223,4.2
04,03,02,13,0257,0335,0047,09, 11.2,  7.1,075,1009,217,4.4
04,03,02,14,0268,0383,0057,08, 12.2,  7.7,074,1007,220,5.2
04,03,02,15,0287,0479,0080,00, 12.3,  7.4,072,1006,228,5.8
04,03,02,16,0145,0291,0064,00, 12.3,  6.9,069,1006,239,6.1
04,03,02,17,0037,0010,0027,00, 11.6,  6.0,068,1007,256,6.0
04,03,02,18,0000,0000,0000,00,  9.4,  5.7,077,1008,269,5.7
04,03,02,19,0000,0000,0000,00,  8.5,  5.3,080,1008,280,6.6
04,03,02,20,0000,0000,0000,00,  7.4,  3.4,075,1009,282,6.9
04,03,02,21,0000,0000,0000,00,  7.5,  1.9,067,1010,285,6.4
04,03,02,22,0000,0000,0000,00,  7.2,  1.2,065,1010,270,5.3
04,03,02,23,0000,0000,0000,00,  7.3,  0.8,063,1011,272,5.2
04,03,03,00,0000,0000,0000,00,  7.2,  1.1,065,1011,278,5.6
04,03,03,01,0000,0000,0000,00,  6.5,  1.5,070,1012,288,5.6
04,03,03,02,0000,0000,0000,00,  6.4,  1.6,071,1013,280,4.9
04,03,03,03,0000,0000,0000,00,  5.8,  1.5,073,1013,277,5.2
04,03,03,04,0000,0000,0000,00,  5.5,  1.0,073,1014,280,5.1
04,03,03,05,0000,0000,0000,00,  5.1,  0.9,074,1014,277,5.1
04,03,03,06,0000,0000,0000,00,  4.8,  0.9,075,1015,270,4.7
04,03,03,07,0047,0014,0033,00,  5.0,  1.0,075,1016,261,4.0
04,03,03,08,0163,0322,0067,00,  5.2,  1.1,074,1016,271,4.4
04,03,03,09,0307,0500,0081,00,  5.3,  1.7,077,1016,279,4.0
04,03,03,10,0430,0604,0088,00,  5.8,  1.8,075,1017,293,5.7
04,03,03,11,0511,0659,0091,00,  6.6,  1.4,069,1017,295,6.9
04,03,03,12,0537,0675,0092,00,  7.3,  1.3,065,1017,292,7.1
04,03,03,13,0505,0656,0091,00,  7.2,  1.4,066,1016,294,6.4
04,03,03,14,0418,0596,0088,00,  7.6,  1.5,065,1016,286,6.3
04,03,03,15,0291,0484,0080,00,  8.0,  1.2,062,1016,290,6.7
04,03,03,16,0148,0298,0064,01,  7.7,  1.2,063,1017,293,6.4
04,03,03,17,0010,0003,0007,10,  7.0,  0.2,061,1018,288,6.1
04,03,03,18,0000,0000,0000,07,  6.1,  0.4,066,1018,287,4.2
04,03,03,19,0000,0000,0000,04,  5.3,  0.1,069,1019,294,4.3
04,03,03,20,0000,0000,0000,00,  4.6, -0.2,071,1019,283,3.7
04,03,03,21,0000,0000,0000,05,  4.4, -0.2,071,1019,282,3.5
04,03,03,22,0000,0000,0000,04,  4.1, -0.3,073,1019,267,2.2
04,03,03,23,0000,0000,0000,10,  3.3, -0.6,075,1019,246,2.3
04,03,04,00,0000,0000,0000,10,  2.9, -0.4,078,1020,255,3.1
04,03,04,01,0000,0000,0000,10,  2.1, -0.6,082,1019,249,2.1
04,03,04,02,0000,0000,0000,10,  2.5, -0.9,078,1019,251,2.3
04,03,04,03,0000,0000,0000,10,  2.4, -0.3,082,1019,249,1.5
04,03,04,04,0000,0000,0000,08,  2.3,  0.1,085,1020,235,1.4
04,03,04,05,0000,0000,0000,10,  2.2,  0.5,088,1020,219,1.3
04,03,04,06,0000,0000,0000,10,  2.0,  1.5,096,1020,204,1.2
04,03,04,07,0026,0008,0018,09,  2.2,  1.9,097,1020,190,1.1
04,03,04,08,0109,0212,0044,08,  2.6,  2.1,096,1019,198,2.1
04,03,04,09,0287,0464,0075,05,  2.5,  2.5,100,1019,200,1.8
04,03,04,10,0283,0393,0057,08,  2.7,  2.7,100,1019,198,2.2
04,03,04,11,0129,0165,0023,10,  3.6,  3.6,100,1019,223,2.0
04,03,04,12,0136,0170,0023,10,  5.3,  5.0,098,1019,222,2.1
04,03,04,13,0510,0659,0091,00,  6.1,  5.2,094,1018,240,3.1
04,03,04,14,0184,0260,0038,09,  6.5,  5.1,090,1017,249,3.1
04,03,04,15,0209,0345,0057,08,  6.8,  4.9,087,1017,252,3.2
04,03,04,16,0152,0304,0065,00,  7.6,  4.6,081,1017,275,3.4
04,03,04,17,0010,0003,0007,10,  7.4,  3.8,077,1018,282,3.8
04,03,04,18,0000,0000,0000,04,  6.5,  3.5,081,1018,271,3.0
04,03,04,19,0000,0000,0000,00,  6.3,  3.6,083,1019,293,2.3
04,03,04,20,0000,0000,0000,08,  5.9,  3.1,082,1019,273,1.5
04,03,04,21,0000,0000,0000,00,  5.0,  2.7,085,1019,280,1.1
04,03,04,22,0000,0000,0000,00,  4.1,  2.2,087,1020,284,1.4
04,03,04,23,0000,0000,0000,00,  3.2,  1.6,089,1021,280,1.1
04,03,05,00,0000,0000,0000,00,  2.1,  1.3,094,1021,229,1.4
04,03,05,01,0000,0000,0000,00,  1.8,  0.9,094,1021,231,0.9
04,03,05,02,0000,0000,0000,00,  1.3,  0.8,096,1021,201,1.0
04,03,05,03,0000,0000,0000,00,  1.9,  1.2,094,1022,197,1.6
04,03,05,04,0000,0000,0000,08,  2.8,  2.0,094,1022,161,1.0
04,03,05,05,0000,0000,0000,10,  2.5,  2.0,096,1022,119,0.9
04,03,05,06,0000,0000,0000,10,  2.8,  2.3,096,1022,141,1.1
04,03,05,07,0013,0004,0009,10,  2.9,  2.3,096,1023,150,0.9
04,03,05,08,0075,0144,0030,09,  3.3,  2.8,096,1022,125,1.4
04,03,05,09,0079,0127,0021,10,  2.7,  2.7,100,1021,134,1.8
04,03,05,10,0110,0152,0022,10,  2.9,  2.9,100,1021,132,2.1
04,03,05,11,0131,0166,0023,10,  2.8,  2.8,100,1020,138,2.9
04,03,05,12,0137,0170,0023,10,  3.4,  3.0,097,1019,141,2.8
04,03,05,13,0129,0165,0023,10,  3.8,  2.9,093,1017,137,4.0
04,03,05,14,0107,0150,0022,10,  5.1,  2.9,086,1015,151,3.6
04,03,05,15,0075,0123,0020,10,  4.6,  2.5,086,1014,151,3.3
04,03,05,16,0039,0075,0016,10,  5.1,  3.2,087,1013,158,3.4
04,03,05,17,0036,0010,0026,06,  4.8,  3.8,093,1011,148,3.8
04,03,05,18,0000,0000,0000,00,  4.0,  4.0,100,1008,137,4.0
04,03,05,19,0000,0000,0000,03,  4.9,  4.8,099,1008,162,1.9
04,03,05,20,0000,0000,0000,00,  5.5,  5.5,100,1006,235,2.1
04,03,05,21,0000,0000,0000,08,  6.0,  5.9,099,1005,246,2.2
04,03,05,22,0000,0000,0000,10,  5.5,  5.5,100,1005,237,2.6
04,03,05,23,0000,0000,0000,04,  4.3,  4.3,100,1004,222,1.5
04,03,06,00,0000,0000,0000,09,  5.5,  5.4,099,1003,196,2.7
04,03,06,01,0000,0000,0000,09,  5.8,  5.8,100,1003,209,2.5
04,03,06,02,0000,0000,0000,08,  5.6,  5.6,100,1002,201,1.5
04,03,06,03,0000,0000,0000,10,  5.4,  5.4,100,1000,190,1.8
04,03,06,04,0000,0000,0000,10,  6.2,  5.9,098,1000,203,0.9
04,03,06,05,0000,0000,0000,10,  6.6,  6.6,100,1000,169,1.9
04,03,06,06,0000,0000,0000,10,  7.9,  7.6,098,0999,160,2.8
04,03,06,07,0014,0004,0009,10,  8.0,  7.9,099,0998,189,3.5
04,03,06,08,0044,0085,0017,10,  7.9,  7.9,100,0996,184,4.3
04,03,06,09,0081,0128,0021,10,  9.7,  9.5,098,0996,227,3.6
04,03,06,10,0112,0154,0022,10, 10.1, 10.1,100,0996,219,3.8
04,03,06,11,0132,0167,0023,10, 10.3, 10.0,098,0994,237,5.2
04,03,06,12,0138,0170,0023,10,  9.2,  9.2,100,0995,241,5.9
04,03,06,13,0130,0165,0023,10, 11.0,  9.9,092,0994,237,6.0
04,03,06,14,0189,0263,0038,09,  9.9,  9.5,097,0994,246,5.9
04,03,06,15,0076,0124,0020,10,  9.5,  8.4,092,0993,249,6.2
04,03,06,16,0081,0163,0034,09,  8.9,  7.5,091,0994,268,6.6
04,03,06,17,0035,0010,0025,07,  8.4,  5.1,079,0994,270,6.8
04,03,06,18,0000,0000,0000,06,  8.6,  3.2,068,0994,272,7.1
04,03,06,19,0000,0000,0000,08,  7.4,  1.2,064,0996,273,9.4
04,03,06,20,0000,0000,0000,00,  5.7, -0.7,063,0998,278,10.2
04,03,06,21,0000,0000,0000,00,  4.8, -1.5,063,0999,281,10.5
04,03,06,22,0000,0000,0000,00,  4.9, -2.3,059,1001,287,11.5
04,03,06,23,0000,0000,0000,00,  4.6, -2.7,059,1001,284,10.4
04,03,07,00,0000,0000,0000,00,  4.3, -2.7,060,1002,285,9.5
04,03,07,01,0000,0000,0000,00,  4.1, -3.3,058,1003,288,9.1
04,03,07,02,0000,0000,0000,00,  3.8, -3.5,058,1004,292,8.3
04,03,07,03,0000,0000,0000,00,  3.4, -3.8,059,1005,293,7.1
04,03,07,04,0000,0000,0000,00,  3.2, -4.3,057,1006,297,6.8
04,03,07,05,0000,0000,0000,00,  2.9, -4.5,058,1007,301,6.1
04,03,07,06,0000,0000,0000,00,  2.5, -5.2,056,1007,297,6.3
04,03,07,07,0057,0019,0038,00,  2.4, -5.5,056,1008,297,5.3
04,03,07,08,0182,0347,0069,00,  2.1, -5.6,056,1009,311,6.0
04,03,07,09,0329,0520,0083,00,  2.3, -5.3,057,1009,312,6.0
04,03,07,10,0453,0619,0089,00,  2.8, -5.4,055,1010,305,5.7
04,03,07,11,0534,0672,0092,00,  3.9, -5.2,051,1010,299,5.5
04,03,07,12,0559,0687,0092,00,  4.3, -5.1,050,1009,299,4.7
04,03,07,13,0526,0669,0091,00,  5.2, -4.5,049,1009,305,2.6
04,03,07,14,0438,0610,0088,00,  5.6, -4.9,046,1008,312,1.9
04,03,07,15,0309,0503,0081,00,  6.3, -6.0,041,1008,310,1.6
04,03,07,16,0161,0318,0066,02,  6.4, -6.8,038,1008,212,0.5
04,03,07,17,0045,0013,0032,01,  6.2, -6.1,041,1007,128,1.7
04,03,07,18,0000,0000,0000,00,  4.4, -3.9,054,1007,119,2.4
04,03,07,19,0000,0000,0000,02,  3.6, -1.1,071,1008,109,3.7
04,03,07,20,0000,0000,0000,08,  3.4, -2.0,067,1008,128,4.9
04,03,07,21,0000,0000,0000,08,  3.0, -1.1,074,1008,134,4.5
04,03,07,22,0000,0000,0000,08,  2.9, -0.9,075,1008,129,3.9
04,03,07,23,0000,0000,0000,06,  2.5, -0.6,080,1008,124,4.5
04,03,08,00,0000,0000,0000,04,  2.0, -0.2,085,1007,113,5.1
04,03,08,01,0000,0000,0000,03,  1.9, -0.2,085,1006,111,5.4
04,03,08,02,0000,0000,0000,05,  1.8, -0.5,084,1005,097,5.5
04,03,08,03,0000,0000,0000,06,  1.4, -0.5,087,1003,097,6.3
04,03,08,04,0000,0000,0000,06,  1.8, -1.3,080,1002,095,5.5
04,03,08,05,0000,0000,0000,08,  2.1, -1.9,075,1003,091,5.4
04,03,08,06,0000,0000,0000,10,  2.3, -2.2,072,1004,081,4.8
04,03,08,07,0015,0005,0010,10,  1.9, -1.8,076,1005,083,5.4
04,03,08,08,0081,0155,0030,09,  0.9, -0.9,087,1005,073,5.0
04,03,08,09,0084,0131,0021,10,  0.4, -0.5,093,1005,059,5.2
04,03,08,10,0200,0271,0039,09,  0.0, -0.2,099,1005,052,6.1
04,03,08,11,0135,0169,0023,10, -0.1, -0.5,097,1005,053,6.4
04,03,08,12,0141,0172,0023,10,  3.8, -0.3,074,1002,061,6.7
04,03,08,13,0133,0167,0023,10,  2.8, -0.6,078,1002,056,6.9
04,03,08,14,0111,0154,0022,10,  2.4, -0.9,078,1001,045,7.0
04,03,08,15,0078,0126,0020,10,  2.0, -1.3,079,1001,042,6.7
04,03,08,16,0041,0082,0017,10,  1.4, -1.5,081,1003,042,6.6
04,03,08,17,0042,0012,0029,06, -0.8, -1.3,096,1008,044,3.7
04,03,08,18,0000,0000,0000,06, -1.0, -1.0,100,1009,025,2.7
04,03,08,19,0000,0000,0000,08, -0.9, -1.0,099,1009,005,2.4
04,03,08,20,0000,0000,0000,04, -0.9, -1.6,095,1010,349,1.9
04,03,08,21,0000,0000,0000,05, -0.8, -1.6,094,1011,319,2.1
04,03,08,22,0000,0000,0000,03, -1.0, -1.5,096,1011,312,1.9
04,03,08,23,0000,0000,0000,00, -1.1, -1.5,097,1012,300,2.3
04,03,09,00,0000,0000,0000,00, -1.5, -1.6,099,1012,302,2.2
04,03,09,01,0000,0000,0000,02, -1.9, -2.0,099,1012,294,2.2
04,03,09,02,0000,0000,0000,02, -1.9, -2.5,095,1012,294,2.1
04,03,09,03,0000,0000,0000,04, -1.7, -2.5,094,1012,296,1.9
04,03,09,04,0000,0000,0000,01, -1.6, -2.2,095,1013,295,1.6
04,03,09,05,0000,0000,0000,00, -1.5, -2.6,092,1013,300,1.2
04,03,09,06,0000,0000,0000,01, -1.3, -2.8,089,1014,341,1.0
04,03,09,07,0016,0006,0010,10, -1.0, -2.8,087,1015,344,0.4
04,03,09,08,0190,0359,0070,02, -0.9, -2.3,090,1016,055,0.3
04,03,09,09,0338,0527,0083,02, -1.0, -2.0,092,1017,071,1.0
04,03,09,10,0465,0628,0089,00, -1.6, -1.8,098,1017,089,2.1
04,03,09,11,0474,0590,0080,06, -1.7, -1.7,100,1018,098,3.3
04,03,09,12,0430,0524,0070,07, -2.9, -2.9,100,1018,107,4.2
04,03,09,13,0536,0674,0092,00, -3.4, -3.4,100,1018,107,4.2
04,03,09,14,0448,0616,0089,00, -3.1, -4.4,090,1018,110,4.2
04,03,09,15,0138,0223,0036,09, -2.5, -5.4,080,1019,113,3.7
04,03,09,16,0042,0081,0017,10, -1.9, -3.8,086,1020,123,3.7
04,03,09,17,0031,0010,0022,08, -0.9, -2.9,086,1021,122,3.2
04,03,09,18,0000,0000,0000,00, -0.1, -2.8,082,1021,138,3.3
04,03,09,19,0000,0000,0000,00,  0.3, -2.2,083,1022,152,2.4
04,03,09,20,0000,0000,0000,00, -0.2, -2.4,085,1022,162,2.5
04,03,09,21,0000,0000,0000,00, -0.9, -3.1,085,1023,162,1.9
04,03,09,22,0000,0000,0000,00, -1.2, -3.2,086,1023,156,1.8
04,03,09,23,0000,0000,0000,00, -1.9, -3.0,092,1024,148,1.5
04,03,10,00,0000,0000,0000,00, -2.4, -3.3,093,1024,151,1.4
04,03,10,01,0000,0000,0000,00, -3.2, -4.0,094,1025,158,1.3
04,03,10,02,0000,0000,0000,00, -3.7, -4.3,096,1024,168,0.5
04,03,10,03,0000,0000,0000,00, -4.2, -4.8,096,1024,190,0.5
04,03,10,04,0000,0000,0000,00, -4.6, -5.1,096,1025,183,0.8
04,03,10,05,0000,0000,0000,00, -4.6, -5.1,096,1026,137,0.5
04,03,10,06,0000,0000,0000,03, -4.1, -4.8,095,1026,141,0.9
04,03,10,07,0066,0024,0042,00, -3.6, -4.0,096,1027,137,0.5
04,03,10,08,0196,0368,0071,00, -2.7, -3.0,097,1028,119,0.6
04,03,10,09,0345,0533,0084,00, -1.7, -2.8,092,1028,114,1.2
04,03,10,10,0471,0631,0090,00, -1.3, -2.3,093,1028,094,2.0
04,03,10,11,0138,0170,0023,10, -0.6, -1.9,091,1028,077,2.3
04,03,10,12,0576,0696,0093,00,  0.2, -1.8,086,1028,057,2.6
04,03,10,13,0542,0677,0092,00,  0.6, -1.4,086,1027,057,3.7
04,03,10,14,0453,0620,0089,00,  0.9, -1.3,085,1026,067,4.5
04,03,10,15,0322,0515,0082,00,  1.3, -1.1,084,1026,069,5.0
04,03,10,16,0171,0331,0067,02,  1.0, -1.1,085,1025,071,5.1
04,03,10,17,0050,0015,0034,03,  1.3, -1.3,082,1025,073,6.1
04,03,10,18,0000,0000,0000,00,  0.9, -1.4,084,1025,069,6.3
04,03,10,19,0000,0000,0000,01,  1.5, -1.5,080,1024,063,6.8
04,03,10,20,0000,0000,0000,03,  1.2, -1.9,080,1024,050,6.7
04,03,10,21,0000,0000,0000,03,  1.5, -2.1,077,1023,044,7.3
04,03,10,22,0000,0000,0000,01,  1.4, -2.0,078,1022,045,7.5
04,03,10,23,0000,0000,0000,02,  1.5, -2.1,077,1021,036,8.1
04,03,11,00,0000,0000,0000,05,  1.3, -2.2,077,1020,036,7.6
04,03,11,01,0000,0000,0000,10,  1.3, -2.3,076,1019,036,7.6
04,03,11,02,0000,0000,0000,07,  1.1, -2.5,077,1019,021,7.6
04,03,11,03,0000,0000,0000,07,  0.8, -2.7,077,1017,007,8.5
04,03,11,04,0000,0000,0000,05,  0.5, -2.6,080,1017,359,8.7
04,03,11,05,0000,0000,0000,00,  0.2, -2.9,079,1016,356,8.4
04,03,11,06,0000,0000,0000,10,  0.2, -3.5,076,1016,352,8.4
04,03,11,07,0040,0015,0025,08,  0.4, -4.5,069,1016,004,9.2
04,03,11,08,0201,0374,0071,02,  0.4, -4.9,067,1015,006,8.9
04,03,11,09,0343,0527,0082,04,  0.6, -5.4,064,1014,004,9.3
04,03,11,10,0398,0530,0075,06,  1.3, -6.0,058,1014,007,8.3
04,03,11,11,0286,0352,0047,09,  2.1, -6.1,054,1013,009,8.3
04,03,11,12,0505,0606,0080,06,  2.4, -7.6,047,1012,009,7.2
04,03,11,13,0547,0680,0092,00,  3.1, -8.0,044,1011,013,7.0
04,03,11,14,0457,0622,0089,00,  3.6, -7.6,043,1009,010,6.0
04,03,11,15,0081,0129,0021,10,  4.4, -5.8,047,1008,000,5.8
04,03,11,16,0175,0340,0068,00,  5.9, -7.1,038,1008,354,4.4
04,03,11,17,0052,0016,0036,00,  6.7, -7.1,036,1008,353,3.4
04,03,11,18,0000,0000,0000,00,  5.6, -6.7,040,1007,312,2.5
04,03,11,19,0000,0000,0000,00,  4.8, -6.1,045,1007,285,1.3
04,03,11,20,0000,0000,0000,00,  3.5, -5.4,052,1007,235,1.8
04,03,11,21,0000,0000,0000,00,  2.5, -4.2,061,1007,235,1.7
04,03,11,22,0000,0000,0000,08,  1.3, -4.3,066,1007,145,0.1
04,03,11,23,0000,0000,0000,02,  1.1, -2.8,075,1006,119,1.3
04,03,12,00,0000,0000,0000,05,  1.1, -2.6,076,1005,156,1.8
04,03,12,01,0000,0000,0000,03,  1.0, -4.8,065,1005,188,2.4
04,03,12,02,0000,0000,0000,06,  1.3, -3.9,068,1004,155,1.7
04,03,12,03,0000,0000,0000,00,  1.7, -3.7,067,1002,164,2.5
